dw_file_id,file_name,load_dt,etl_loaded
269862,Arch_Finance_151020.txt,2015-10-20 23:14:01.266096,4116502
272391,Arch_Finance_151023.txt,2015-10-23 22:59:46.983980,4118332
273119,Arch_Finance_151024.txt,2015-10-24 22:54:20.957715,4118585
273798,Arch_Finance_151025.txt,2015-10-25 23:04:47.926087,4117698
274588,Arch_Finance_151026.txt,2015-10-27 01:42:02.256610,4118072
275492,Arch_Finance_151027.txt,2015-10-27 22:55:38.538088,4119182
276413,Arch_Finance_151028.txt,2015-10-28 22:52:44.389102,4119706
277318,Arch_Finance_151029.txt,2015-10-29 22:52:08.713436,4120247
278220,Arch_Finance_151030.txt,2015-10-30 22:48:53.334101,4120910
279037,Arch_Finance_151031.txt,2015-10-31 22:48:20.170090,4121187
279846,Arch_Finance_151101.txt,2015-11-01 22:58:51.409058,4119553
280717,Arch_Finance_151102.txt,2015-11-02 22:54:01.963191,4120095
281602,Arch_Finance_151103.txt,2015-11-03 23:03:03.765510,4120701
282524,Arch_Finance_151104.txt,2015-11-04 22:45:17.822326,4121174
283474,Arch_Finance_151105.txt,2015-11-05 22:50:11.030104,4121793
285741,Arch_Finance_151107.txt,2015-11-08 12:38:31.784806,4122635
286105,Arch_Finance_151108.txt,2015-11-08 23:54:06.148812,2780360
288502,Arch_Finance_151110.txt,2015-11-11 12:36:32.531849,4122607
289880,Arch_Finance_151112.txt,2015-11-12 23:55:40.306234,3666531
290792,Arch_Finance_151113.txt,2015-11-14 00:04:43.603962,3405102
291637,Arch_Finance_151114.txt,2015-11-14 23:28:05.242154,2470852
292484,Arch_Finance_151115.txt,2015-11-15 23:03:39.322121,4122979
294423,Arch_Finance_151117.txt,2015-11-17 23:35:34.193629,4123895
298621,Arch_Finance_151120.txt,2015-11-22 10:41:07.239422,4125789
298654,Arch_Finance_151121.txt,2015-11-22 11:21:09.614955,4125925
299052,Arch_Finance_151122.txt,2015-11-22 23:13:50.613792,4124299
300593,Arch_Finance_151123.txt,2015-11-24 10:05:07.233051,4124894
302307,Arch_Finance_151125.txt,2015-11-26 04:43:02.936842,4126228
303299,Arch_Finance_151126.txt,2015-11-27 03:39:48.018136,4126669
304365,Arch_Finance_151127.txt,2015-11-28 03:49:54.936602,4127262
305322,Arch_Finance_151128.txt,2015-11-29 03:40:19.301381,4127510
306303,Arch_Finance_151129.txt,2015-11-30 03:42:56.778089,4126283
307314,Arch_Finance_151130.txt,2015-12-01 03:33:06.842089,4127194
308398,Arch_Finance_151201.txt,2015-12-02 03:38:16.669618,4127712
310360,Arch_Finance_151203.txt,2015-12-04 03:39:23.517890,4128741
311316,Arch_Finance_151204.txt,2015-12-05 03:48:04.170872,4129311
312141,Arch_Finance_151205.txt,2015-12-06 03:46:44.398268,4129513
312970,Arch_Finance_151206.txt,2015-12-07 03:44:59.633596,4128280
313903,Arch_Finance_151207.txt,2015-12-08 03:44:29.196037,4128809
314894,Arch_Finance_151208.txt,2015-12-09 03:37:11.827325,4129457
315954,Arch_Finance_151209.txt,2015-12-10 03:40:27.678093,4130046
321164,Arch_Finance_151210.txt,2015-12-15 09:18:16.801227,4130441
321169,Arch_Finance_151211.txt,2015-12-15 09:23:11.666114,4130926
321172,Arch_Finance_151212.txt,2015-12-15 09:27:06.249465,4131103
321190,Arch_Finance_151213.txt,2015-12-15 09:32:30.604574,4129617
321226,Arch_Finance_151214.txt,2015-12-15 09:43:38.408869,4130039
321815,Arch_Finance_151215.txt,2015-12-16 03:42:55.518848,4130717
322812,Arch_Finance_151216.txt,2015-12-17 03:36:59.177720,4131332
323776,Arch_Finance_151217.txt,2015-12-18 03:33:50.852042,4132035
324679,Arch_Finance_151218.txt,2015-12-19 03:33:41.380778,4132476
325469,Arch_Finance_151219.txt,2015-12-20 03:33:43.578179,4132667
326813,Arch_Finance_151220.txt,2015-12-21 13:14:55.664313,4132224
327262,Arch_Finance_151221.txt,2015-12-22 03:35:34.974257,4131981
328200,Arch_Finance_151222.txt,2015-12-23 03:34:49.842239,4132623
329084,Arch_Finance_151223.txt,2015-12-24 03:33:44.068765,4133376
329954,Arch_Finance_151224.txt,2015-12-25 03:33:35.980762,4133830
330721,Arch_Finance_151225.txt,2015-12-26 03:33:46.159475,4134015
331517,Arch_Finance_151226.txt,2015-12-27 03:33:45.749581,4134147
336859,Arch_Finance_160101.txt,2016-01-02 03:33:45.000027,4136232
337700,Arch_Finance_160102.txt,2016-01-03 03:40:20.642508,4136406
338570,Arch_Finance_160103.txt,2016-01-04 03:33:41.194825,4133880
339599,Arch_Finance_160104.txt,2016-01-05 03:34:12.155115,4134610
340598,Arch_Finance_160105.txt,2016-01-06 03:34:04.230884,4135251
341545,Arch_Finance_160106.txt,2016-01-07 03:34:35.990035,4135793
342529,Arch_Finance_160107.txt,2016-01-08 03:34:59.172754,4136456
343478,Arch_Finance_160108.txt,2016-01-09 03:35:06.167857,4136977
344299,Arch_Finance_160109.txt,2016-01-10 03:43:12.336259,4137164
345154,Arch_Finance_160110.txt,2016-01-11 03:39:31.147347,4135781
346071,Arch_Finance_160111.txt,2016-01-12 03:43:36.139300,4136395
346975,Arch_Finance_160112.txt,2016-01-13 03:36:18.388692,4136951
347935,Arch_Finance_160113.txt,2016-01-14 03:34:52.494984,4137517
348884,Arch_Finance_160114.txt,2016-01-15 03:35:51.455772,4138257
349798,Arch_Finance_160115.txt,2016-01-16 03:35:09.311874,4138747
350621,Arch_Finance_160116.txt,2016-01-17 03:34:18.373887,4139031
351735,Arch_Finance_160117.txt,2016-01-18 09:01:47.382381,4138350
353422,Arch_Finance_160119.txt,2016-01-20 03:43:38.610551,4139192
354408,Arch_Finance_160120.txt,2016-01-21 03:34:01.577134,4139902
355413,Arch_Finance_160121.txt,2016-01-22 03:33:56.356858,4140559
356393,Arch_Finance_160122.txt,2016-01-23 03:33:48.640172,4140972
357249,Arch_Finance_160123.txt,2016-01-24 03:36:28.086266,4141257
358140,Arch_Finance_160124.txt,2016-01-25 03:33:50.752308,4140006
359130,Arch_Finance_160125.txt,2016-01-26 03:33:45.161873,4140286
360068,Arch_Finance_160126.txt,2016-01-27 14:53:42.242094,4140797
360845,Arch_Finance_160127.txt,2016-01-28 03:36:27.679748,4141626
361999,Arch_Finance_160128.txt,2016-01-29 03:34:26.937934,4142188
363071,Arch_Finance_160129.txt,2016-01-30 03:34:56.307123,4142870
363963,Arch_Finance_160130.txt,2016-01-31 03:34:29.229929,4143109
364884,Arch_Finance_160131.txt,2016-02-01 03:34:37.218091,4141601
365897,Arch_Finance_160201.txt,2016-02-02 03:44:09.459018,4141338
366876,Arch_Finance_160202.txt,2016-02-03 03:34:18.074544,4141855
367805,Arch_Finance_160203.txt,2016-02-04 03:34:38.556900,4142547
368816,Arch_Finance_160204.txt,2016-02-05 03:35:23.306297,4143020
369851,Arch_Finance_160205.txt,2016-02-06 03:36:58.330212,4143735
370739,Arch_Finance_160206.txt,2016-02-07 03:33:42.061113,4143987
371656,Arch_Finance_160207.txt,2016-02-08 03:34:13.358817,4142703
372655,Arch_Finance_160208.txt,2016-02-09 03:35:39.768806,4143039
373698,Arch_Finance_160209.txt,2016-02-10 03:33:56.666670,4143659
374708,Arch_Finance_160210.txt,2016-02-11 03:34:05.451763,4144285
375724,Arch_Finance_160211.txt,2016-02-12 03:33:49.211143,4145254
376712,Arch_Finance_160212.txt,2016-02-13 03:35:17.984546,4145903
377605,Arch_Finance_160213.txt,2016-02-14 03:33:49.756457,4146136
378510,Arch_Finance_160214.txt,2016-02-15 03:33:41.752960,4144682
379495,Arch_Finance_160215.txt,2016-02-16 03:35:17.327837,4145161
380514,Arch_Finance_160216.txt,2016-02-17 03:38:21.113083,4146017
381515,Arch_Finance_160217.txt,2016-02-18 03:34:40.586582,4146602
382464,Arch_Finance_160218.txt,2016-02-19 03:36:33.449045,4147157
383421,Arch_Finance_160219.txt,2016-02-20 03:43:20.376161,4147718
384321,Arch_Finance_160220.txt,2016-02-21 03:33:00.812280,4147834
385263,Arch_Finance_160221.txt,2016-02-22 03:43:33.232443,4147403
386261,Arch_Finance_160222.txt,2016-02-23 03:33:49.507356,4147286
387218,Arch_Finance_160223.txt,2016-02-24 03:33:08.184892,4148104
388272,Arch_Finance_160224.txt,2016-02-25 03:33:07.371005,4148752
389562,Arch_Finance_160225.txt,2016-02-26 09:42:44.678704,4149168
390144,Arch_Finance_160226.txt,2016-02-27 03:33:15.955410,4149755
390967,Arch_Finance_160227.txt,2016-02-28 03:32:23.593836,4149956
391830,Arch_Finance_160228.txt,2016-02-29 03:32:23.568585,4148026
392903,Arch_Finance_160229.txt,2016-03-01 03:32:56.518524,4149163
393685,Arch_Finance_160301.txt,2016-03-02 07:03:53.189115,4149696
394863,Arch_Finance_160302.txt,2016-03-03 03:32:38.599872,4150379
395883,Arch_Finance_160303.txt,2016-03-04 03:36:19.247784,4150992
396878,Arch_Finance_160304.txt,2016-03-05 03:32:35.748087,4151431
397742,Arch_Finance_160305.txt,2016-03-06 03:33:09.166268,4151620
398644,Arch_Finance_160306.txt,2016-03-07 03:32:29.078179,4150572
399927,Arch_Finance_160307.txt,2016-03-08 03:32:51.417882,4151065
401367,Arch_Finance_160308.txt,2016-03-09 03:34:39.771019,4151641
402466,Arch_Finance_160309.txt,2016-03-10 03:32:46.472578,4152186
403555,Arch_Finance_160310.txt,2016-03-11 03:32:56.753799,4152978
404863,Arch_Finance_160311.txt,2016-03-12 03:36:45.319259,4153460
406185,Arch_Finance_160312.txt,2016-03-13 03:33:42.679424,4153658
407502,Arch_Finance_160313.txt,2016-03-14 03:33:13.026538,4152315
408564,Arch_Finance_160314.txt,2016-03-15 03:36:21.165835,4152823
409706,Arch_Finance_160315.txt,2016-03-16 03:37:21.580878,4153451
410884,Arch_Finance_160316.txt,2016-03-17 03:36:51.278108,4154007
412009,Arch_Finance_160317.txt,2016-03-18 03:34:06.769909,4154425
413108,Arch_Finance_160318.txt,2016-03-19 03:37:11.474199,4154968
414119,Arch_Finance_160319.txt,2016-03-20 03:35:48.237733,4155147
415157,Arch_Finance_160320.txt,2016-03-21 03:37:50.497604,4154031
416361,Arch_Finance_160321.txt,2016-03-22 03:38:10.471529,4154293
417593,Arch_Finance_160322.txt,2016-03-23 03:34:28.019981,4154741
418805,Arch_Finance_160323.txt,2016-03-24 03:34:18.333026,4155544
420008,Arch_Finance_160324.txt,2016-03-25 03:33:51.819993,4155962
421098,Arch_Finance_160325.txt,2016-03-26 03:34:49.396146,4156272
422139,Arch_Finance_160326.txt,2016-03-27 02:40:04.222077,4156421
423115,Arch_Finance_160327.txt,2016-03-28 02:33:38.027928,4154345
424138,Arch_Finance_160328.txt,2016-03-29 02:33:41.860348,4154770
425283,Arch_Finance_160329.txt,2016-03-30 02:39:20.865403,4155524
426640,Arch_Finance_160330.txt,2016-03-31 02:33:52.863795,4156033
428086,Arch_Finance_160331.txt,2016-04-01 02:42:31.266270,4156898
429372,Arch_Finance_160401.txt,2016-04-02 02:33:26.484374,4157413
430266,Arch_Finance_160402.txt,2016-04-03 02:42:54.579152,4157723
431190,Arch_Finance_160403.txt,2016-04-04 02:33:40.349946,4152990
432251,Arch_Finance_160404.txt,2016-04-05 02:46:06.493269,4153412
433267,Arch_Finance_160405.txt,2016-04-06 02:32:47.930274,4154033
434323,Arch_Finance_160406.txt,2016-04-07 02:55:49.590663,4154475
435342,Arch_Finance_160407.txt,2016-04-08 02:37:49.833793,4155232
436367,Arch_Finance_160408.txt,2016-04-09 02:34:13.799347,4155566
437298,Arch_Finance_160409.txt,2016-04-10 02:37:00.745285,4155700
438458,Arch_Finance_160410.txt,2016-04-11 08:08:59.396714,4155087
439213,Arch_Finance_160411.txt,2016-04-12 02:34:03.730423,4154564
440189,Arch_Finance_160412.txt,2016-04-13 02:39:22.921713,4155007
441068,Arch_Finance_160413.txt,2016-04-14 02:39:03.930880,4155709
442222,Arch_Finance_160414.txt,2016-04-15 02:34:07.353498,4156470
443231,Arch_Finance_160415.txt,2016-04-16 02:38:13.393016,4157021
444104,Arch_Finance_160416.txt,2016-04-17 02:36:24.608778,4157330
445000,Arch_Finance_160417.txt,2016-04-18 02:35:25.200442,4155804
446017,Arch_Finance_160418.txt,2016-04-19 02:37:17.835998,4155976
447150,Arch_Finance_160419.txt,2016-04-20 04:23:29.074798,4156612
448200,Arch_Finance_160420.txt,2016-04-21 02:33:35.586458,4157040
449401,Arch_Finance_160421.txt,2016-04-22 02:39:07.474116,4157489
450578,Arch_Finance_160422.txt,2016-04-23 02:39:29.882619,4158043
451645,Arch_Finance_160423.txt,2016-04-24 02:38:43.641994,4158201
452755,Arch_Finance_160424.txt,2016-04-25 02:35:49.831995,4157390
453929,Arch_Finance_160425.txt,2016-04-26 02:48:12.919500,4157926
455099,Arch_Finance_160426.txt,2016-04-27 02:43:09.722818,4158498
456218,Arch_Finance_160427.txt,2016-04-28 02:44:53.536097,4159393
457246,Arch_Finance_160428.txt,2016-04-29 02:40:08.472429,4160024
458237,Arch_Finance_160429.txt,2016-04-30 02:48:26.902075,4160742
459155,Arch_Finance_160430.txt,2016-05-01 02:39:06.234794,4160939
460091,Arch_Finance_160501.txt,2016-05-02 02:43:24.646389,4159378
461031,Arch_Finance_160502.txt,2016-05-03 02:40:42.841825,4160103
462037,Arch_Finance_160503.txt,2016-05-04 02:42:10.995084,4160620
463276,Arch_Finance_160504.txt,2016-05-05 02:43:12.937920,4161064
464395,Arch_Finance_160505.txt,2016-05-06 02:44:48.231402,4161489
465529,Arch_Finance_160506.txt,2016-05-07 02:38:17.177796,4161859
466574,Arch_Finance_160507.txt,2016-05-08 02:37:27.874710,4162038
467654,Arch_Finance_160508.txt,2016-05-09 02:40:56.586590,4160410
468820,Arch_Finance_160509.txt,2016-05-10 02:43:54.806078,4160941
470025,Arch_Finance_160510.txt,2016-05-11 02:43:34.924918,4161671
471255,Arch_Finance_160511.txt,2016-05-12 02:38:40.975778,4162300
472445,Arch_Finance_160512.txt,2016-05-13 02:35:42.980981,4162774
473643,Arch_Finance_160513.txt,2016-05-14 02:44:45.494407,4163166
474669,Arch_Finance_160514.txt,2016-05-15 02:46:13.634491,4163345
475749,Arch_Finance_160515.txt,2016-05-16 02:43:14.062158,4161759
476996,Arch_Finance_160516.txt,2016-05-17 02:38:44.152637,4162188
478228,Arch_Finance_160517.txt,2016-05-18 02:39:58.541806,4162676
479458,Arch_Finance_160518.txt,2016-05-19 02:38:58.524846,4163185
480662,Arch_Finance_160519.txt,2016-05-20 02:33:37.523066,4163614
481889,Arch_Finance_160520.txt,2016-05-21 02:45:59.672670,4164104
484416,Arch_Finance_160522.txt,2016-05-23 09:24:32.538983,4163786
485271,Arch_Finance_160523.txt,2016-05-24 02:36:23.440994,4163694
486496,Arch_Finance_160524.txt,2016-05-25 02:40:10.897955,4164459
487708,Arch_Finance_160525.txt,2016-05-26 02:43:02.975543,4165080
488911,Arch_Finance_160526.txt,2016-05-27 02:38:59.826605,4165817
490103,Arch_Finance_160527.txt,2016-05-28 02:32:27.775014,4166283
491157,Arch_Finance_160528.txt,2016-05-29 02:37:16.931115,4166518
492256,Arch_Finance_160529.txt,2016-05-30 02:50:45.425241,4165949
493382,Arch_Finance_160530.txt,2016-05-31 02:38:41.701828,4165470
494635,Arch_Finance_160531.txt,2016-06-01 02:36:22.968646,4166252
495863,Arch_Finance_160601.txt,2016-06-02 02:36:53.822698,4166662
497098,Arch_Finance_160602.txt,2016-06-03 02:34:49.884342,4167390
498282,Arch_Finance_160603.txt,2016-06-04 02:34:02.606045,4167837
499365,Arch_Finance_160604.txt,2016-06-05 02:42:27.375388,4168022
500471,Arch_Finance_160605.txt,2016-06-06 02:37:08.408748,4166562
501774,Arch_Finance_160606.txt,2016-06-07 04:47:31.632456,4167279
502895,Arch_Finance_160607.txt,2016-06-08 02:50:09.023699,4167744
504123,Arch_Finance_160608.txt,2016-06-09 02:36:06.224631,4168185
505398,Arch_Finance_160609.txt,2016-06-10 02:37:25.247443,4168659
506691,Arch_Finance_160610.txt,2016-06-11 02:44:49.882847,4169170
507829,Arch_Finance_160611.txt,2016-06-12 02:37:38.273329,4169315
508992,Arch_Finance_160612.txt,2016-06-13 02:37:45.869155,4167813
510318,Arch_Finance_160613.txt,2016-06-14 02:38:00.370825,4168148
511621,Arch_Finance_160614.txt,2016-06-15 02:42:53.167237,4168623
512885,Arch_Finance_160615.txt,2016-06-16 02:36:55.609693,4169140
514220,Arch_Finance_160616.txt,2016-06-17 02:36:30.671884,4169640
515570,Arch_Finance_160617.txt,2016-06-18 02:39:12.504431,4170079
516861,Arch_Finance_160618.txt,2016-06-19 02:37:24.603224,4170330
518125,Arch_Finance_160619.txt,2016-06-20 02:33:36.667881,4169419
519504,Arch_Finance_160620.txt,2016-06-21 02:43:20.087220,4169661
520475,Arch_Finance_160621.txt,2016-06-22 07:53:32.410981,4169975
521939,Arch_Finance_160622.txt,2016-06-23 02:37:04.220104,4170446
523318,Arch_Finance_160623.txt,2016-06-24 02:43:08.166788,4170814
524677,Arch_Finance_160624.txt,2016-06-25 02:33:13.714410,4171216
525954,Arch_Finance_160625.txt,2016-06-26 02:38:12.030009,4171383
527242,Arch_Finance_160626.txt,2016-06-27 02:33:10.261259,4170450
528597,Arch_Finance_160627.txt,2016-06-28 02:37:41.335390,4170736
529953,Arch_Finance_160628.txt,2016-06-29 02:44:13.924123,4171249
531319,Arch_Finance_160629.txt,2016-06-30 02:51:43.327452,4171821
532942,Arch_Finance_160630.txt,2016-07-01 02:57:53.328599,4172484
534242,Arch_Finance_160701.txt,2016-07-02 02:36:56.804447,4172882
535428,Arch_Finance_160702.txt,2016-07-03 02:53:58.584860,4173167
536630,Arch_Finance_160703.txt,2016-07-04 02:38:25.427254,4171889
537933,Arch_Finance_160704.txt,2016-07-05 02:34:49.222936,4172283
539269,Arch_Finance_160705.txt,2016-07-06 02:45:11.204528,4172828
540599,Arch_Finance_160706.txt,2016-07-07 02:35:59.269551,4173391
541979,Arch_Finance_160707.txt,2016-07-08 02:56:28.357270,4174060
543267,Arch_Finance_160708.txt,2016-07-09 02:34:58.918952,4174571
544450,Arch_Finance_160709.txt,2016-07-10 02:43:35.429545,4174695
545621,Arch_Finance_160710.txt,2016-07-11 02:34:33.864578,4173721
546971,Arch_Finance_160711.txt,2016-07-12 02:54:05.817370,4173964
548285,Arch_Finance_160712.txt,2016-07-13 02:41:24.325155,4174434
549621,Arch_Finance_160713.txt,2016-07-14 02:51:28.389247,4174879
550955,Arch_Finance_160714.txt,2016-07-15 02:40:01.177730,4175372
552284,Arch_Finance_160715.txt,2016-07-16 02:43:02.289246,4176012
553474,Arch_Finance_160716.txt,2016-07-17 02:49:19.029858,4176203
554692,Arch_Finance_160717.txt,2016-07-18 02:44:51.070090,4175362
555983,Arch_Finance_160718.txt,2016-07-19 02:41:20.809790,4174920
557236,Arch_Finance_160719.txt,2016-07-20 02:36:49.032084,4175359
558535,Arch_Finance_160720.txt,2016-07-21 02:42:20.761399,4175695
559807,Arch_Finance_160721.txt,2016-07-22 02:42:35.331369,4176092
561099,Arch_Finance_160722.txt,2016-07-23 02:39:41.404019,4176519
562197,Arch_Finance_160723.txt,2016-07-24 02:49:42.170890,4176811
563302,Arch_Finance_160724.txt,2016-07-25 02:36:01.999752,4175687
564816,Arch_Finance_160725.txt,2016-07-26 02:49:57.186141,4174880
566127,Arch_Finance_160726.txt,2016-07-27 02:49:32.773375,4175429
567430,Arch_Finance_160727.txt,2016-07-28 02:39:39.947289,4176006
569059,Arch_Finance_160728.txt,2016-07-29 08:20:46.758808,4176566
570047,Arch_Finance_160729.txt,2016-07-30 02:40:53.017469,4176961
571212,Arch_Finance_160730.txt,2016-07-31 02:44:04.124535,4177066
572407,Arch_Finance_160731.txt,2016-08-01 02:32:30.941684,4175555
573717,Arch_Finance_160801.txt,2016-08-02 02:44:40.343235,4175995
575018,Arch_Finance_160802.txt,2016-08-03 02:51:03.654543,4176586
576329,Arch_Finance_160803.txt,2016-08-04 02:40:59.838633,4177032
577658,Arch_Finance_160804.txt,2016-08-05 02:41:21.171592,4177426
578991,Arch_Finance_160805.txt,2016-08-06 02:47:35.441441,4177863
580187,Arch_Finance_160806.txt,2016-08-07 03:02:55.067867,4178022
581325,Arch_Finance_160807.txt,2016-08-08 02:50:10.016887,4176421
582745,Arch_Finance_160808.txt,2016-08-09 03:04:21.793150,4176828
584070,Arch_Finance_160809.txt,2016-08-10 02:47:46.616726,4177305
585419,Arch_Finance_160810.txt,2016-08-11 02:54:23.288043,4177827
586700,Arch_Finance_160811.txt,2016-08-12 02:36:33.555770,4178247
588243,Arch_Finance_160812.txt,2016-08-13 09:14:02.154462,4178628
589089,Arch_Finance_160813.txt,2016-08-14 02:55:16.669085,4178779
590223,Arch_Finance_160814.txt,2016-08-15 02:47:46.054846,4178461
591537,Arch_Finance_160815.txt,2016-08-16 02:56:07.824757,4178182
592933,Arch_Finance_160816.txt,2016-08-17 02:36:49.387476,4178724
594287,Arch_Finance_160817.txt,2016-08-18 02:48:38.935554,4179248
595621,Arch_Finance_160818.txt,2016-08-19 03:02:58.420235,4179789
596963,Arch_Finance_160819.txt,2016-08-20 02:40:18.117717,4180182
598148,Arch_Finance_160820.txt,2016-08-21 03:17:33.388890,4180320
599376,Arch_Finance_160821.txt,2016-08-22 02:44:30.910531,4179795
600680,Arch_Finance_160822.txt,2016-08-23 02:49:39.343798,4179217
602122,Arch_Finance_160823.txt,2016-08-24 03:05:23.281682,4179732
603697,Arch_Finance_160824.txt,2016-08-25 02:59:33.441895,4180149
605244,Arch_Finance_160825.txt,2016-08-26 03:02:16.573088,4180609
650579,Arch_Finance_160927.csv,2016-09-28 02:45:25.975619,4185904
652075,Arch_Finance_160928.csv,2016-09-29 03:02:02.342883,4186467
653537,Arch_Finance_160929.csv,2016-09-30 03:16:16.624243,4186833
654924,Arch_Finance_160930.csv,2016-10-01 02:41:24.696415,4187382
656243,Arch_Finance_161001.csv,2016-10-02 03:04:26.383681,4187718
658064,Arch_Finance_161002.csv,2016-10-03 12:07:24.764404,4186508
658942,Arch_Finance_161003.csv,2016-10-04 02:47:03.030250,4186459
660232,Arch_Finance_161004.csv,2016-10-05 02:40:37.835801,4186900
661678,Arch_Finance_161005.csv,2016-10-06 03:08:25.382382,4187345
663087,Arch_Finance_161006.csv,2016-10-07 03:11:45.350999,4187844
664604,Arch_Finance_161007.csv,2016-10-08 02:41:29.414594,4188242
665960,Arch_Finance_161008.csv,2016-10-09 03:13:54.188070,4188358
667138,Arch_Finance_161009.csv,2016-10-10 02:50:28.355112,4187157
669307,Arch_Finance_161010.csv,2016-10-11 03:16:58.867143,4187415
671548,Arch_Finance_161011.csv,2016-10-12 03:16:56.798808,4187907
674636,Arch_Finance_161012.csv,2016-10-13 10:07:38.852286,4188349
676476,Arch_Finance_161013.csv,2016-10-14 03:17:11.328020,4188754
678646,Arch_Finance_161014.csv,2016-10-15 02:54:25.976487,4189102
680128,Arch_Finance_161015.csv,2016-10-16 03:02:04.576969,4189291
681555,Arch_Finance_161016.csv,2016-10-17 02:45:38.369603,4187959
683070,Arch_Finance_161017.csv,2016-10-18 02:35:11.589553,4188566
684621,Arch_Finance_161018.csv,2016-10-19 02:53:31.390794,4189069
686985,Arch_Finance_161019.csv,2016-10-20 17:30:11.773364,4189609
688315,Arch_Finance_161020.csv,2016-10-21 16:42:37.310863,4190009
688886,Arch_Finance_161021.csv,2016-10-22 02:43:04.528107,4190296
690657,Arch_Finance_161022.csv,2016-10-23 04:30:27.909611,4190544
691920,Arch_Finance_161023.csv,2016-10-24 02:41:46.207337,4189152
693477,Arch_Finance_161024.csv,2016-10-25 02:51:25.226445,4189726
